user_id,signup_date,channel,region
2349,2025-08-29 22:28:10.767322,paid_search,Europe
2350,2025-07-26 21:05:10.767322,organic,Middle East
2351,2025-07-21 01:18:10.767322,organic,North America
2352,2025-08-05 12:30:10.767322,social,Europe
2353,2025-09-18 10:58:10.767322,paid_search,Europe
2354,2025-10-02 07:37:10.767322,referral,North America
2355,2025-08-21 14:43:10.767322,referral,Europe
2356,2025-07-26 03:33:10.767322,paid_search,Europe
2357,2025-10-01 07:49:10.767322,organic,Asia Pacific
2358,2025-09-23 13:31:10.767322,paid_search,North America
2359,2025-08-20 08:37:10.767322,social,Middle East
2360,2025-10-03 06:18:10.767322,paid_search,Latin America
2361,2025-07-18 16:59:10.767322,paid_search,North America
2362,2025-08-03 23:03:10.767322,organic,Europe
2363,2025-09-26 00:19:10.767322,organic,North America
2364,2025-08-31 11:40:10.767322,email,Asia Pacific
2365,2025-07-08 10:52:10.767322,social,North America
2366,2025-08-20 11:36:10.767322,organic,North America
2367,2025-08-06 13:59:10.767322,social,Latin America
2368,2025-10-04 03:03:10.767322,paid_search,North America
2369,2025-08-12 06:12:10.767322,paid_search,North America
2370,2025-09-05 19:04:10.767322,paid_search,Europe
2371,2025-07-29 05:50:10.767322,social,North America
2372,2025-08-16 11:57:10.767322,organic,Middle East
2373,2025-08-10 08:26:10.767322,organic,North America
2374,2025-09-13 17:32:10.767322,organic,North America
2375,2025-09-10 16:56:10.767322,paid_search,Asia Pacific
2376,2025-08-11 21:02:10.767322,paid_search,Europe
2377,2025-08-21 02:28:10.767322,social,Europe
2378,2025-09-25 04:52:10.767322,email,Latin America
2379,2025-07-28 13:07:10.767322,organic,Asia Pacific
2380,2025-08-21 07:43:10.767322,paid_search,Middle East
2381,2025-08-16 11:32:10.767322,paid_search,Middle East
2382,2025-09-28 06:20:10.767322,referral,North America
2383,2025-08-23 19:01:10.767322,paid_search,Middle East
2384,2025-10-01 04:17:10.767322,email,North America
2385,2025-09-13 17:07:10.767322,social,North America
2386,2025-08-10 22:54:10.767322,organic,Europe
2387,2025-09-25 22:35:10.767322,organic,Asia Pacific
2388,2025-07-18 05:10:10.767322,paid_search,Asia Pacific
2389,2025-07-13 14:21:10.767322,organic,North America
2390,2025-07-21 18:23:10.767322,organic,North America
2391,2025-07-09 18:34:10.767322,organic,North America
2392,2025-09-05 18:34:10.767322,social,North America
2393,2025-07-10 07:09:10.767322,paid_search,North America
2394,2025-08-24 09:59:10.767322,email,Latin America
2395,2025-09-11 08:12:10.767322,paid_search,North America
2396,2025-09-18 20:31:10.767322,organic,Middle East
2397,2025-08-20 20:06:10.767322,organic,North America
2398,2025-07-14 13:27:10.767322,organic,North America
2399,2025-08-01 08:59:10.767322,organic,Asia Pacific
2400,2025-07-16 03:19:10.767322,organic,Europe
2401,2025-09-24 13:51:10.767322,organic,North America
2402,2025-09-15 12:24:10.767322,email,North America
2403,2025-08-28 00:18:10.767322,referral,Europe
2404,2025-10-03 14:20:10.767322,organic,Middle East
2405,2025-09-21 21:01:10.767322,organic,Latin America
2406,2025-07-11 11:32:10.767322,organic,Latin America
2407,2025-08-12 14:41:10.767322,organic,Europe
2408,2025-09-09 15:34:10.767322,referral,Latin America
2409,2025-08-04 05:52:10.767322,email,Asia Pacific
2410,2025-07-29 19:01:10.767322,email,North America
2411,2025-09-27 20:04:10.767322,organic,North America
2412,2025-09-23 18:03:10.767322,paid_search,North America
2413,2025-09-15 02:15:10.767322,paid_search,North America
2414,2025-07-19 09:04:10.767322,social,North America
2415,2025-08-20 09:57:10.767322,paid_search,Europe
2416,2025-10-03 09:55:10.767322,referral,Asia Pacific
2417,2025-07-18 18:18:10.767322,social,North America
2418,2025-07-29 05:53:10.767322,paid_search,North America
2419,2025-09-07 23:10:10.767322,paid_search,Europe
2420,2025-07-26 06:06:10.767322,organic,North America
2421,2025-08-31 00:25:10.767322,direct,Middle East
2422,2025-08-15 05:48:10.767322,paid_search,North America
2423,2025-08-22 02:16:10.767322,organic,North America
2424,2025-09-25 02:20:10.767322,email,North America
2425,2025-08-16 07:43:10.767322,referral,North America
2426,2025-09-16 05:41:10.767322,direct,North America
2427,2025-08-23 06:27:10.767322,referral,North America
2428,2025-08-06 23:56:10.767322,social,North America
2429,2025-09-01 00:28:10.767322,organic,Latin America
2430,2025-07-09 22:06:10.767322,email,Latin America
2431,2025-07-08 04:36:10.767322,social,Asia Pacific
2432,2025-08-12 12:47:10.767322,organic,North America
2433,2025-08-02 19:22:10.767322,paid_search,Europe
2434,2025-08-14 13:17:10.767322,paid_search,North America
2435,2025-10-01 21:26:10.767322,social,Asia Pacific
2436,2025-09-14 05:03:10.767322,paid_search,North America
2437,2025-09-17 06:37:10.767322,organic,North America
2438,2025-07-17 13:57:10.767322,organic,Europe
2439,2025-08-19 16:36:10.767322,social,Asia Pacific
2440,2025-08-08 00:24:10.767322,paid_search,Asia Pacific
2441,2025-09-17 19:42:10.767322,organic,Europe
2442,2025-08-06 21:33:10.767322,referral,North America
2443,2025-09-17 01:04:10.767322,organic,Latin America
2444,2025-08-02 11:32:10.767322,paid_search,Asia Pacific
2445,2025-08-16 03:39:10.767322,organic,Asia Pacific
2446,2025-09-06 11:12:10.767322,paid_search,North America
2447,2025-09-16 16:06:10.767322,social,North America
2448,2025-09-25 21:30:10.767322,paid_search,North America
2449,2025-09-17 00:33:10.767322,organic,North America
2450,2025-07-12 22:50:10.767322,organic,Latin America
2451,2025-08-30 02:27:10.767322,organic,Europe
2452,2025-07-20 20:15:10.767322,organic,North America
2453,2025-09-27 08:27:10.767322,email,North America
2454,2025-07-07 09:17:10.767322,direct,North America
2455,2025-09-24 00:31:10.767322,social,Europe
2456,2025-08-14 04:30:10.767322,email,Europe
2457,2025-08-15 06:04:10.767322,paid_search,North America
2458,2025-07-24 23:00:10.767322,organic,Latin America
2459,2025-10-02 19:37:10.767322,paid_search,North America
2460,2025-07-12 10:14:10.767322,referral,North America
2461,2025-08-25 03:16:10.767322,direct,Asia Pacific
2462,2025-09-20 07:00:10.767322,social,Latin America
2463,2025-07-16 19:55:10.767322,organic,North America
2464,2025-08-12 00:37:10.767322,paid_search,North America
2465,2025-07-21 22:33:10.767322,social,Latin America
2466,2025-09-04 07:15:10.767322,paid_search,North America
2467,2025-07-12 05:53:10.767322,direct,Europe
2468,2025-08-07 14:53:10.767322,paid_search,North America
2469,2025-09-08 02:17:10.767322,email,Europe
2470,2025-10-02 17:16:10.767322,referral,Asia Pacific
2471,2025-07-23 04:03:10.767322,paid_search,Europe
2472,2025-07-31 03:53:10.767322,referral,North America
2473,2025-09-27 06:40:10.767322,referral,Latin America
2474,2025-09-15 08:15:10.767322,social,Asia Pacific
2475,2025-09-10 19:43:10.767322,referral,Asia Pacific
2476,2025-07-14 21:17:10.767322,paid_search,North America
2477,2025-08-29 23:11:10.767322,paid_search,Asia Pacific
2478,2025-09-16 14:35:10.767322,paid_search,Asia Pacific
2479,2025-09-29 01:55:10.767322,paid_search,Europe
2480,2025-08-20 23:40:10.767322,organic,Asia Pacific
2481,2025-08-16 00:06:10.767322,paid_search,North America
2482,2025-09-26 13:17:10.767322,organic,Asia Pacific
2483,2025-08-13 17:50:10.767322,paid_search,North America
2484,2025-09-22 03:07:10.767322,direct,Asia Pacific
2485,2025-07-24 02:30:10.767322,direct,Europe
2486,2025-08-03 19:11:10.767322,paid_search,Latin America
2487,2025-08-21 17:16:10.767322,paid_search,Asia Pacific
2488,2025-07-15 16:15:10.767322,organic,Europe
2489,2025-07-11 20:07:10.767322,organic,North America
2490,2025-07-23 21:28:10.767322,organic,North America
2491,2025-08-18 11:19:10.767322,direct,North America
2492,2025-07-19 21:56:10.767322,social,Asia Pacific
2493,2025-09-03 12:49:10.767322,social,North America
2494,2025-08-01 12:02:10.767322,social,Europe
2495,2025-08-01 19:02:10.767322,social,Asia Pacific
2496,2025-09-09 21:03:10.767322,direct,Europe
2497,2025-09-05 08:14:10.767322,paid_search,Europe
2498,2025-07-24 11:12:10.767322,organic,Latin America
2499,2025-09-28 12:52:10.767322,organic,North America
2500,2025-09-18 10:01:10.767322,referral,Europe
2501,2025-07-10 20:38:10.767322,paid_search,Europe
2502,2025-07-12 21:40:10.767322,email,North America
2503,2025-10-03 07:45:10.767322,email,North America
2504,2025-07-12 03:09:10.767322,referral,Asia Pacific
2505,2025-07-06 14:52:10.767322,organic,Europe
2506,2025-09-27 21:10:10.767322,organic,Asia Pacific
2507,2025-09-28 00:23:10.767322,paid_search,Europe
2508,2025-07-18 12:46:10.767322,organic,North America
2509,2025-09-27 00:42:10.767322,organic,North America
2510,2025-08-23 05:13:10.767322,social,Latin America
2511,2025-07-17 22:59:10.767322,social,Europe
2512,2025-09-20 05:33:10.767322,direct,Asia Pacific
2513,2025-07-28 19:00:10.767322,email,Europe
2514,2025-09-02 06:27:10.767322,organic,North America
2515,2025-07-07 13:43:10.767322,social,North America
2516,2025-09-10 21:49:10.767322,paid_search,Europe
2517,2025-09-06 01:15:10.767322,social,Europe
2518,2025-07-25 12:50:10.767322,organic,North America
2519,2025-09-30 23:50:10.767322,social,Middle East
2520,2025-09-23 21:43:10.767322,social,Latin America
2521,2025-09-07 21:19:10.767322,referral,Europe
2522,2025-07-13 08:44:10.767322,organic,Asia Pacific
2523,2025-08-23 13:03:10.767322,social,Europe
2524,2025-08-09 19:37:10.767322,paid_search,Europe
2525,2025-08-18 01:10:10.767322,paid_search,Europe
2526,2025-07-22 15:14:10.767322,organic,Asia Pacific
2527,2025-08-23 05:11:10.767322,organic,North America
2528,2025-09-22 09:11:10.767322,paid_search,Asia Pacific
2529,2025-08-04 01:43:10.767322,paid_search,North America
2530,2025-09-16 16:55:10.767322,social,North America
2531,2025-08-14 07:49:10.767322,email,Latin America
2532,2025-09-01 05:36:10.767322,paid_search,North America
2533,2025-08-01 08:36:10.767322,social,North America
2534,2025-09-18 06:11:10.767322,paid_search,North America
2535,2025-07-30 16:47:10.767322,email,North America
2536,2025-10-02 11:25:10.767322,social,Asia Pacific
2537,2025-09-10 16:55:10.767322,paid_search,North America
2538,2025-07-24 09:27:10.767322,direct,Europe
2539,2025-09-15 17:48:10.767322,social,North America
2540,2025-07-14 06:02:10.767322,paid_search,Europe
2541,2025-07-20 17:48:10.767322,organic,North America
2542,2025-07-24 11:29:10.767322,referral,North America
2543,2025-08-15 01:54:10.767322,organic,Europe
2544,2025-08-13 03:15:10.767322,referral,North America
2545,2025-09-25 11:45:10.767322,social,North America
2546,2025-07-24 18:34:10.767322,organic,North America
2547,2025-07-21 17:29:10.767322,referral,North America
2548,2025-09-22 07:45:10.767322,organic,Europe
2549,2025-09-21 07:07:10.767322,referral,North America
2550,2025-08-04 07:42:10.767322,paid_search,North America
2551,2025-08-04 09:29:10.767322,paid_search,Europe
2552,2025-08-19 15:12:10.767322,social,North America
2553,2025-09-04 17:00:10.767322,paid_search,North America
2554,2025-09-21 04:13:10.767322,paid_search,North America
2555,2025-09-26 23:39:10.767322,referral,Middle East
2556,2025-08-24 03:58:10.767322,direct,Latin America
2557,2025-07-22 17:40:10.767322,social,Asia Pacific
2558,2025-08-02 13:54:10.767322,organic,Europe
2559,2025-07-06 20:54:10.767322,paid_search,Europe
2560,2025-08-03 12:10:10.767322,referral,North America
2561,2025-07-30 18:32:10.767322,paid_search,Latin America
2562,2025-07-28 03:23:10.767322,organic,Europe
2563,2025-09-22 04:12:10.767322,email,Europe
2564,2025-08-16 03:24:10.767322,paid_search,North America
2565,2025-08-06 01:53:10.767322,paid_search,Latin America
2566,2025-07-11 08:15:10.767322,social,Europe
2567,2025-08-23 11:48:10.767322,organic,North America
2568,2025-08-25 08:15:10.767322,direct,North America
2569,2025-09-17 08:02:10.767322,social,North America
2570,2025-09-11 09:24:10.767322,social,Latin America
2571,2025-10-03 14:01:10.767322,social,North America
2572,2025-07-19 02:57:10.767322,social,Asia Pacific
2573,2025-07-10 20:01:10.767322,paid_search,Latin America
2574,2025-09-12 01:15:10.767322,social,Latin America
2575,2025-07-11 05:52:10.767322,social,North America
2576,2025-09-10 08:31:10.767322,paid_search,North America
2577,2025-07-29 21:56:10.767322,email,Asia Pacific
2578,2025-08-24 22:17:10.767322,social,North America
2579,2025-08-11 02:38:10.767322,organic,Asia Pacific
2580,2025-08-28 22:07:10.767322,paid_search,North America
2581,2025-07-12 11:01:10.767322,social,North America
2582,2025-07-24 03:21:10.767322,paid_search,Europe
2583,2025-09-26 02:33:10.767322,organic,Middle East
2584,2025-09-07 15:39:10.767322,organic,North America
2585,2025-09-18 11:02:10.767322,organic,Asia Pacific
2586,2025-07-23 00:54:10.767322,paid_search,Europe
2587,2025-08-16 02:29:10.767322,organic,North America
2588,2025-07-28 03:05:10.767322,paid_search,Asia Pacific
2589,2025-07-31 02:33:10.767322,email,North America
2590,2025-08-06 23:12:10.767322,paid_search,Latin America
2591,2025-09-27 11:18:10.767322,paid_search,Asia Pacific
2592,2025-07-26 11:14:10.767322,organic,Latin America
2593,2025-07-20 14:35:10.767322,referral,Latin America
2594,2025-10-04 03:08:10.767322,social,North America
2595,2025-08-20 15:01:10.767322,email,North America
2596,2025-10-04 01:14:10.767322,paid_search,Asia Pacific
2597,2025-09-09 07:38:10.767322,referral,Latin America
2598,2025-08-23 05:52:10.767322,organic,Asia Pacific
2599,2025-07-10 18:26:10.767322,social,North America
2600,2025-08-17 07:23:10.767322,paid_search,North America
2601,2025-09-27 16:38:10.767322,paid_search,Middle East
2602,2025-07-23 18:17:10.767322,social,Asia Pacific
2603,2025-07-12 01:47:10.767322,direct,North America
2604,2025-08-14 12:17:10.767322,referral,Europe
2605,2025-08-31 22:08:10.767322,email,North America
2606,2025-07-28 16:25:10.767322,email,North America
2607,2025-07-21 18:28:10.767322,paid_search,Asia Pacific
2608,2025-09-22 20:28:10.767322,paid_search,Europe
2609,2025-09-02 04:22:10.767322,paid_search,Asia Pacific
2610,2025-09-07 06:19:10.767322,organic,North America
2611,2025-07-06 08:24:10.767322,organic,Europe
2612,2025-09-06 19:41:10.767322,organic,North America
2613,2025-09-19 09:58:10.767322,paid_search,North America
2614,2025-09-02 01:56:10.767322,social,Latin America
2615,2025-07-16 08:06:10.767322,organic,Europe
2616,2025-07-05 20:24:10.767322,social,Europe
2617,2025-09-13 21:07:10.767322,social,Europe
2618,2025-09-24 06:20:10.767322,paid_search,North America
2619,2025-07-31 13:39:10.767322,social,Asia Pacific
2620,2025-07-23 14:09:10.767322,organic,North America
2621,2025-08-18 13:37:10.767322,direct,Europe
2622,2025-07-10 10:04:10.767322,paid_search,Latin America
2623,2025-09-20 21:49:10.767322,social,Europe
2624,2025-07-16 13:34:10.767322,referral,Latin America
2625,2025-08-27 17:38:10.767322,paid_search,Europe
2626,2025-09-29 22:07:10.767322,paid_search,Middle East
2627,2025-09-28 11:12:10.767322,social,North America
2628,2025-09-20 07:18:10.767322,email,Europe
2629,2025-09-14 17:57:10.767322,organic,Europe
2630,2025-09-18 00:27:10.767322,paid_search,Latin America
2631,2025-07-09 15:17:10.767322,organic,Asia Pacific
2632,2025-08-12 22:51:10.767322,social,North America
2633,2025-08-22 15:16:10.767322,direct,Europe
2634,2025-08-29 05:32:10.767322,organic,Europe
2635,2025-08-12 03:36:10.767322,email,North America
2636,2025-07-21 11:23:10.767322,organic,North America
2637,2025-08-09 23:01:10.767322,organic,Asia Pacific
2638,2025-08-27 04:41:10.767322,paid_search,North America
2639,2025-10-02 19:07:10.767322,organic,North America
2640,2025-07-12 16:04:10.767322,email,North America
2641,2025-09-24 04:33:10.767322,direct,Europe
2642,2025-09-05 12:12:10.767322,organic,Latin America
2643,2025-09-21 10:46:10.767322,paid_search,Asia Pacific
2644,2025-08-29 08:22:10.767322,direct,North America
2645,2025-08-14 21:01:10.767322,organic,Asia Pacific
2646,2025-09-17 07:50:10.767322,organic,North America
2647,2025-07-22 08:04:10.767322,organic,North America
2648,2025-09-07 05:14:10.767322,referral,North America
2649,2025-09-24 03:59:10.767322,paid_search,Europe
2650,2025-07-29 07:42:10.767322,paid_search,North America
2651,2025-10-03 21:40:10.767322,referral,North America
2652,2025-07-05 15:29:10.767322,referral,Latin America
2653,2025-09-03 09:18:10.767322,paid_search,Europe
2654,2025-07-21 12:22:10.767322,paid_search,North America
2655,2025-08-01 07:54:10.767322,email,Latin America
2656,2025-08-26 13:49:10.767322,paid_search,Europe
2657,2025-08-19 06:19:10.767322,email,Middle East
2658,2025-09-24 18:28:10.767322,paid_search,Europe
2659,2025-09-24 19:12:10.767322,organic,Middle East
2660,2025-08-10 21:18:10.767322,organic,Europe
2661,2025-07-13 21:47:10.767322,organic,North America
2662,2025-09-08 05:48:10.767322,paid_search,Middle East
2663,2025-07-05 16:11:10.767322,organic,Europe
2664,2025-08-16 22:53:10.767322,organic,North America
2665,2025-09-16 07:29:10.767322,paid_search,Europe
2666,2025-07-27 18:49:10.767322,organic,North America
2667,2025-08-18 09:58:10.767322,organic,North America
2668,2025-09-03 14:09:10.767322,direct,Latin America
2669,2025-07-23 03:37:10.767322,paid_search,Europe
2670,2025-09-24 03:25:10.767322,email,North America
2671,2025-09-11 22:57:10.767322,referral,Latin America
2672,2025-08-27 11:31:10.767322,organic,North America
2673,2025-09-09 22:04:10.767322,direct,Europe
2674,2025-09-29 23:03:10.767322,organic,North America
2675,2025-09-11 12:41:10.767322,paid_search,Asia Pacific
2676,2025-09-17 09:49:10.767322,social,Middle East
2677,2025-08-19 14:37:10.767322,organic,Europe
2678,2025-08-09 12:49:10.767322,paid_search,Europe
2679,2025-08-23 09:02:10.767322,organic,Middle East
2680,2025-07-27 07:06:10.767322,email,Europe
2681,2025-08-23 18:06:10.767322,social,North America
2682,2025-07-19 22:13:10.767322,paid_search,Asia Pacific
2683,2025-08-15 10:30:10.767322,paid_search,Middle East
2684,2025-08-09 01:33:10.767322,social,North America
2685,2025-09-06 19:51:10.767322,referral,North America
2686,2025-08-31 21:41:10.767322,paid_search,North America
2687,2025-09-10 21:39:10.767322,paid_search,Asia Pacific
2688,2025-07-20 00:18:10.767322,paid_search,Asia Pacific
2689,2025-07-09 19:26:10.767322,social,North America
2690,2025-07-17 03:00:10.767322,referral,North America
2691,2025-07-09 04:25:10.767322,organic,Europe
2692,2025-09-07 16:40:10.767322,organic,North America
2693,2025-08-18 04:14:10.767322,social,Europe
2694,2025-09-10 22:17:10.767322,paid_search,Middle East
2695,2025-08-15 17:17:10.767322,social,Latin America
2696,2025-07-18 05:11:10.767322,organic,Europe
2697,2025-07-21 19:14:10.767322,email,Europe
2698,2025-07-10 02:52:10.767322,social,North America
2699,2025-09-09 15:28:10.767322,organic,Europe
2700,2025-08-13 14:11:10.767322,paid_search,Latin America
2701,2025-09-19 14:49:10.767322,organic,Middle East
2702,2025-09-02 13:34:10.767322,direct,North America
2703,2025-09-10 10:15:10.767322,paid_search,Latin America
2704,2025-08-13 13:04:10.767322,direct,Europe
2705,2025-08-14 09:25:10.767322,paid_search,Europe
2706,2025-07-31 22:40:10.767322,social,North America
2707,2025-07-29 21:45:10.767322,social,North America
2708,2025-09-11 23:17:10.767322,organic,North America
2709,2025-08-31 09:35:10.767322,paid_search,North America
2710,2025-08-08 16:38:10.767322,paid_search,North America
2711,2025-08-09 15:28:10.767322,organic,North America
2712,2025-09-23 06:00:10.767322,direct,Europe
2713,2025-07-18 19:02:10.767322,paid_search,Europe
2714,2025-08-19 05:48:10.767322,direct,North America
2715,2025-08-08 17:13:10.767322,social,Asia Pacific
2716,2025-08-11 06:43:10.767322,social,North America
2717,2025-07-26 14:47:10.767322,social,North America
2718,2025-09-21 23:02:10.767322,social,Asia Pacific
2719,2025-08-30 13:36:10.767322,organic,Asia Pacific
2720,2025-07-09 04:25:10.767322,organic,Asia Pacific
2721,2025-09-29 13:34:10.767322,paid_search,North America
2722,2025-08-23 13:33:10.767322,organic,Middle East
2723,2025-08-29 00:39:10.767322,organic,North America
2724,2025-10-04 08:25:10.767322,paid_search,Europe
2725,2025-09-19 09:21:10.767322,paid_search,North America
2726,2025-10-02 10:56:10.767322,organic,North America
2727,2025-09-21 23:47:10.767322,organic,Europe
2728,2025-08-16 19:13:10.767322,social,North America
2729,2025-09-29 05:33:10.767322,paid_search,North America
2730,2025-09-03 06:36:10.767322,direct,Middle East
2731,2025-07-17 10:57:10.767322,referral,North America
2732,2025-07-18 02:47:10.767322,organic,North America
2733,2025-10-01 09:13:10.767322,organic,Europe
2734,2025-09-03 03:42:10.767322,referral,Latin America
2735,2025-08-02 17:23:10.767322,referral,North America
2736,2025-09-21 21:26:10.767322,social,North America
2737,2025-08-21 00:39:10.767322,organic,Asia Pacific
2738,2025-10-03 09:49:10.767322,organic,Europe
2739,2025-08-16 02:59:10.767322,paid_search,Asia Pacific
2740,2025-07-08 14:58:10.767322,referral,North America
2741,2025-07-19 23:58:10.767322,referral,North America
2742,2025-09-02 17:46:10.767322,paid_search,Asia Pacific
2743,2025-08-19 08:04:10.767322,social,Middle East
2744,2025-07-22 04:34:10.767322,organic,Asia Pacific
2745,2025-08-26 11:18:10.767322,social,Latin America
2746,2025-07-18 23:03:10.767322,organic,Asia Pacific
2747,2025-09-26 15:18:10.767322,social,North America
2748,2025-08-13 05:57:10.767322,paid_search,North America
2749,2025-08-26 06:54:10.767322,social,Latin America
2750,2025-08-05 07:43:10.767322,social,Europe
2751,2025-09-13 17:58:10.767322,paid_search,North America
2752,2025-08-23 14:49:10.767322,organic,Europe
2753,2025-08-01 11:05:10.767322,paid_search,North America
2754,2025-08-30 02:04:10.767322,paid_search,North America
2755,2025-08-18 06:12:10.767322,organic,Europe
2756,2025-08-04 18:10:10.767322,organic,Latin America
2757,2025-09-28 15:15:10.767322,email,Asia Pacific
2758,2025-09-17 03:35:10.767322,organic,Asia Pacific
2759,2025-09-19 07:57:10.767322,referral,Asia Pacific
2760,2025-08-16 05:34:10.767322,organic,Europe
2761,2025-08-30 17:47:10.767322,referral,Europe
2762,2025-08-25 15:06:10.767322,social,Europe
2763,2025-07-19 10:20:10.767322,paid_search,North America
2764,2025-09-20 00:48:10.767322,social,North America
2765,2025-09-07 09:10:10.767322,paid_search,North America
2766,2025-07-12 14:41:10.767322,paid_search,North America
2767,2025-07-23 07:25:10.767322,social,Asia Pacific
2768,2025-09-24 13:16:10.767322,organic,North America
2769,2025-07-24 09:37:10.767322,organic,Latin America
2770,2025-09-01 05:46:10.767322,paid_search,Europe
2771,2025-08-24 08:04:10.767322,organic,Europe
2772,2025-08-31 18:41:10.767322,email,Asia Pacific
2773,2025-09-30 22:47:10.767322,social,North America
2774,2025-09-16 09:47:10.767322,organic,North America
2775,2025-08-30 11:26:10.767322,organic,North America
2776,2025-08-18 15:05:10.767322,organic,North America
2777,2025-07-07 08:00:10.767322,email,Europe
2778,2025-08-25 17:22:10.767322,referral,Asia Pacific
2779,2025-08-11 13:51:10.767322,organic,Asia Pacific
2780,2025-09-13 13:28:10.767322,organic,Europe
2781,2025-10-04 06:20:10.767322,paid_search,Middle East
2782,2025-08-19 16:23:10.767322,organic,North America
2783,2025-08-10 12:43:10.767322,email,North America
2784,2025-08-30 11:05:10.767322,social,Asia Pacific
2785,2025-08-25 08:48:10.767322,referral,Middle East
2786,2025-08-23 00:52:10.767322,direct,North America
2787,2025-08-30 05:41:10.767322,referral,Europe
2788,2025-09-27 17:58:10.767322,social,North America
2789,2025-07-22 19:03:10.767322,social,Middle East
2790,2025-08-24 00:21:10.767322,email,Europe
2791,2025-08-27 16:46:10.767322,organic,North America
2792,2025-09-28 16:36:10.767322,referral,Asia Pacific
2793,2025-07-06 15:09:10.767322,paid_search,North America
2794,2025-07-07 17:14:10.767322,paid_search,Europe
2795,2025-09-06 09:55:10.767322,email,Europe
2796,2025-07-22 14:36:10.767322,paid_search,Europe
2797,2025-09-26 02:23:10.767322,organic,Middle East
2798,2025-09-02 11:06:10.767322,paid_search,Europe
2799,2025-08-29 07:39:10.767322,paid_search,Asia Pacific
2800,2025-09-02 04:55:10.767322,social,Asia Pacific
2801,2025-09-14 02:52:10.767322,organic,North America
2802,2025-08-19 19:39:10.767322,organic,Asia Pacific
2803,2025-08-29 07:28:10.767322,organic,Europe
2804,2025-09-17 04:22:10.767322,email,Latin America
2805,2025-08-05 11:00:10.767322,paid_search,Europe
2806,2025-08-09 02:27:10.767322,organic,Asia Pacific
2807,2025-09-13 06:51:10.767322,referral,North America
2808,2025-07-09 14:04:10.767322,paid_search,Asia Pacific
2809,2025-09-05 10:51:10.767322,email,North America
2810,2025-07-20 06:58:10.767322,social,North America
2811,2025-10-01 14:37:10.767322,organic,Latin America
2812,2025-09-10 20:57:10.767322,referral,Asia Pacific
2813,2025-09-09 15:01:10.767322,organic,Asia Pacific
2814,2025-09-21 14:43:10.767322,paid_search,North America
2815,2025-09-04 09:15:10.767322,paid_search,North America
2816,2025-09-28 09:32:10.767322,referral,Europe
2817,2025-10-01 09:02:10.767322,organic,North America
2818,2025-09-17 22:07:10.767322,organic,North America
2819,2025-07-11 23:02:10.767322,social,Asia Pacific
2820,2025-07-07 03:57:10.767322,organic,North America
2821,2025-09-09 04:04:10.767322,social,Asia Pacific
2822,2025-08-17 01:50:10.767322,paid_search,North America
2823,2025-08-11 21:38:10.767322,social,North America
2824,2025-07-10 11:27:10.767322,organic,Asia Pacific
2825,2025-09-20 11:47:10.767322,social,Europe
2826,2025-09-15 20:31:10.767322,social,Asia Pacific
2827,2025-09-24 04:05:10.767322,organic,North America
2828,2025-07-27 06:31:10.767322,organic,North America
2829,2025-09-27 22:19:10.767322,social,Latin America
2830,2025-09-22 12:46:10.767322,direct,Europe
2831,2025-09-05 14:36:10.767322,organic,North America
2832,2025-09-07 15:22:10.767322,referral,Europe
2833,2025-08-09 20:36:10.767322,social,Asia Pacific
2834,2025-09-21 20:45:10.767322,social,Asia Pacific
2835,2025-08-06 13:15:10.767322,organic,Asia Pacific
2836,2025-07-20 07:39:10.767322,email,North America
2837,2025-09-19 11:37:10.767322,social,North America
2838,2025-09-28 02:51:10.767322,direct,North America
2839,2025-07-27 21:18:10.767322,social,North America
2840,2025-10-02 19:59:10.767322,social,North America
2841,2025-07-29 05:23:10.767322,organic,Europe
2842,2025-07-09 22:33:10.767322,email,North America
2843,2025-07-24 08:27:10.767322,organic,Asia Pacific
2844,2025-07-25 04:16:10.767322,paid_search,Latin America
2845,2025-08-27 00:43:10.767322,organic,Europe
2846,2025-09-28 03:14:10.767322,organic,North America
2847,2025-09-24 17:41:10.767322,social,Europe
2848,2025-09-17 12:21:10.767322,referral,North America
2849,2025-08-18 14:09:10.767322,paid_search,Europe
2850,2025-08-07 15:31:10.767322,direct,North America
2851,2025-07-27 02:53:10.767322,organic,North America
2852,2025-09-03 21:58:10.767322,social,North America
2853,2025-09-11 19:52:10.767322,email,North America
2854,2025-10-01 10:52:10.767322,email,North America
2855,2025-09-03 20:37:10.767322,social,Latin America
2856,2025-09-11 01:28:10.767322,organic,Middle East
2857,2025-08-11 02:52:10.767322,paid_search,Latin America
2858,2025-09-29 23:01:10.767322,social,North America
2859,2025-09-30 13:34:10.767322,organic,North America
2860,2025-09-12 08:50:10.767322,organic,North America
2861,2025-08-30 08:26:10.767322,organic,Europe
2862,2025-09-26 20:49:10.767322,referral,North America
2863,2025-08-08 21:19:10.767322,organic,Europe
2864,2025-07-17 21:09:10.767322,organic,North America
2865,2025-09-18 00:57:10.767322,organic,Latin America
2866,2025-09-30 11:43:10.767322,referral,North America
2867,2025-09-30 07:17:10.767322,social,Europe
2868,2025-07-30 04:49:10.767322,social,Asia Pacific
2869,2025-09-30 10:39:10.767322,social,North America
2870,2025-08-15 05:28:10.767322,organic,Europe
2871,2025-09-29 13:21:10.767322,email,Europe
2872,2025-07-13 12:54:10.767322,referral,Middle East
